# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = code_1_model
# start_datetime = 2022-03-23 19:37:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\PIOTRK~1\AppData\Local\Temp\tmp3unspuna\jlhdfy51.json
# init = 2 (Default)
# random
#   seed = 14905
# output
#   file = C:\Users\PIOTRK~1\AppData\Local\Temp\tmp3unspuna\code_1-20220323203741.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,lambda,y_sim.1,y_sim.2,y_sim.3,y_sim.4,y_sim.5
0,0,15.1313,16,15,11,22,16
0,0,197.133,192,205,190,200,202
0,0,25.5477,25,31,26,31,32
0,0,58.0114,56,60,46,58,44
0,0,45.0046,45,49,54,40,51
0,0,382.926,404,386,385,386,412
0,0,20.4631,27,28,28,16,23
0,0,108.273,108,96,105,123,110
0,0,40.4539,42,45,33,54,46
0,0,176.489,205,183,182,159,163
0,0,189.776,211,184,193,200,205
0,0,157.201,159,156,153,157,161
0,0,137.885,142,145,125,135,114
0,0,86.4742,77,83,87,88,96
0,0,63.5441,59,52,70,63,64
0,0,0.907589,1,0,1,1,1
0,0,51.4102,58,48,61,40,49
0,0,4.93006,4,5,7,3,5
0,0,30.6929,32,35,37,30,28
0,0,45.6724,46,53,44,41,59
0,0,61.2392,61,56,53,67,53
0,0,2.50023,0,0,0,2,1
0,0,112.037,118,117,109,100,126
0,0,43.9297,43,42,43,41,45
0,0,17.4405,26,19,17,13,14
0,0,111.232,97,103,105,107,112
0,0,27.0307,29,30,23,29,32
0,0,67.6363,61,67,60,52,60
0,0,126.514,124,133,138,122,137
0,0,103.05,108,110,111,109,125
0,0,53.7303,51,45,54,61,50
0,0,197.445,211,198,205,207,157
0,0,39.0526,37,40,42,37,44
0,0,162.632,172,182,173,179,162
0,0,32.9777,32,30,27,31,43
0,0,77.0261,77,80,78,81,88
0,0,265.233,252,245,256,249,247
0,0,107.157,107,116,98,108,101
0,0,55.8547,66,62,66,57,65
0,0,46.9214,53,44,54,48,44
0,0,117.043,91,138,141,118,131
0,0,11.3601,12,7,9,14,12
0,0,59.3947,62,63,75,68,53
0,0,115.206,143,104,121,104,118
0,0,72.5857,86,82,76,92,79
0,0,47.8856,46,48,45,45,55
0,0,131.687,133,139,138,131,131
0,0,239.43,236,241,233,220,236
0,0,64.4628,60,58,67,64,65
0,0,209.419,196,210,193,203,218
0,0,109.005,106,102,102,105,112
0,0,132.466,123,133,143,125,137
0,0,66.9543,76,52,76,71,70
0,0,69.9275,60,85,75,64,56
0,0,71.8713,89,66,65,69,67
0,0,100.477,98,99,88,129,101
0,0,27.5893,29,27,25,26,29
0,0,36.7432,44,41,31,33,46
0,0,20.5136,13,30,16,14,22
0,0,90.0378,114,83,93,91,71
0,0,28.6965,19,32,32,24,36
0,0,99.114,113,92,105,102,88
0,0,149.84,144,182,146,158,144
0,0,70.9301,70,59,76,79,64
0,0,97.3313,81,85,103,85,99
0,0,29.9642,33,26,32,29,26
0,0,14.7286,16,13,12,9,14
0,0,175.645,179,172,151,181,176
0,0,31.7292,30,33,21,34,31
0,0,8.93491,5,10,8,10,9
0,0,86.0419,89,87,71,84,105
0,0,46.6707,54,46,49,47,41
0,0,61.465,66,60,52,58,76
0,0,81.3936,82,77,92,72,87
0,0,31.7355,31,34,27,39,20
0,0,45.8742,44,50,43,51,52
0,0,122.326,114,112,104,128,133
0,0,234.857,240,253,245,235,213
0,0,90.8139,86,86,115,74,92
0,0,112.17,114,130,108,97,106
0,0,140.57,128,128,144,170,167
0,0,21.7535,21,17,22,17,24
0,0,102.76,93,88,95,90,118
0,0,4.30252,5,1,9,8,1
0,0,140.682,148,141,139,129,160
0,0,149.416,154,157,135,164,142
0,0,289.564,263,276,289,280,280
0,0,80.4837,71,72,79,74,82
0,0,205.516,203,216,205,185,223
0,0,22.8522,24,18,27,22,15
0,0,20.6518,23,21,17,25,15
0,0,70.4158,59,68,71,57,68
0,0,150.82,145,148,159,153,149
0,0,16.8755,18,15,11,21,18
0,0,81.2775,111,72,72,79,68
0,0,47.0874,55,46,42,51,47
0,0,0.409079,0,0,0,1,0
0,0,37.513,39,44,34,36,37
0,0,36.9552,46,42,42,42,27
0,0,132.59,133,122,120,131,125
0,0,258.876,259,243,267,280,261
0,0,229.996,224,220,223,223,213
0,0,101.723,100,96,120,126,89
0,0,123.649,124,134,112,131,126
0,0,201.183,191,204,206,196,203
0,0,121.924,114,131,118,119,118
0,0,174.245,176,128,173,170,181
0,0,342.685,361,352,372,326,339
0,0,317.762,347,340,296,326,328
0,0,136.721,148,154,155,130,125
0,0,78.6434,88,79,82,58,75
0,0,88.4587,71,86,100,90,97
0,0,91.2479,83,81,81,86,82
0,0,139.694,144,147,120,135,141
0,0,54.8422,60,66,57,57,53
0,0,36.4182,28,36,41,32,27
0,0,21.2391,25,23,27,23,18
0,0,95.5687,79,108,92,88,83
0,0,117.124,115,114,132,99,112
0,0,7.95672,14,8,11,10,6
0,0,145.778,170,147,148,128,147
0,0,76.8528,78,75,100,76,72
0,0,9.6079,5,9,10,5,12
0,0,181.93,222,202,202,190,190
0,0,185.113,221,167,204,175,168
0,0,91.3074,96,106,69,114,87
0,0,25.4278,27,20,20,22,20
0,0,18.9325,16,21,15,23,17
0,0,76.6182,87,90,71,87,77
0,0,190.878,180,167,196,182,193
0,0,54.987,56,66,60,53,38
0,0,31.5432,40,31,34,35,29
0,0,130.476,131,146,133,143,136
0,0,120.497,137,124,120,132,134
0,0,80.8941,85,76,79,82,78
0,0,189.42,183,195,171,186,200
0,0,8.64082,7,8,9,9,5
0,0,77.7137,91,83,67,75,68
0,0,162.049,151,174,146,177,166
0,0,72.5269,77,61,79,73,60
0,0,135.151,130,130,154,133,133
0,0,177.498,195,186,197,178,225
0,0,60.2842,56,74,51,78,70
0,0,113.984,110,107,139,120,107
0,0,68.1493,63,72,64,74,65
0,0,74.5656,75,62,82,74,86
0,0,283.131,274,314,283,245,258
0,0,181.917,168,176,191,166,159
0,0,165.068,164,139,176,157,163
0,0,139.502,148,138,143,124,142
0,0,105.522,116,112,126,99,105
0,0,2.00205,1,0,0,0,1
0,0,150.506,136,161,179,139,151
0,0,38.7832,26,32,28,40,41
0,0,228.814,237,233,232,228,211
0,0,0.961761,1,1,2,2,0
0,0,26.8102,28,23,35,27,31
0,0,90.441,103,83,79,84,96
0,0,86.2342,77,79,95,87,89
0,0,0.727136,0,1,2,3,1
0,0,256.021,233,261,268,243,248
0,0,55.5659,64,47,65,60,64
0,0,139.418,140,140,127,134,157
0,0,22.2959,20,19,24,17,23
0,0,16.3819,12,15,12,23,25
0,0,62.823,58,77,76,66,59
0,0,62.9906,56,66,73,65,59
0,0,91.0964,90,102,69,78,103
0,0,42.8624,45,36,48,35,48
0,0,106.594,105,103,106,101,113
0,0,165.999,172,164,185,170,166
0,0,293.343,302,286,293,299,278
0,0,125.077,115,115,133,130,116
0,0,6.37233,5,11,1,3,7
0,0,102.283,92,81,95,78,89
0,0,71.6363,68,67,70,74,65
0,0,52.6636,58,46,55,48,53
0,0,20.3085,19,21,12,17,17
0,0,16.0281,13,12,11,17,17
0,0,49.5198,43,38,57,42,45
0,0,9.97568,5,9,8,11,6
0,0,223.084,214,214,230,218,229
0,0,58.616,58,77,57,70,49
0,0,4.86388,8,5,4,3,1
0,0,65.5845,70,65,62,70,75
0,0,145.269,115,144,127,144,150
0,0,78.0884,76,71,80,74,85
0,0,37.8644,52,37,33,39,34
0,0,96.9037,103,105,90,100,118
0,0,200.626,221,184,184,213,189
0,0,137.356,133,130,128,144,127
0,0,42.8368,51,43,44,37,45
0,0,108.57,113,103,115,107,119
0,0,39.173,37,44,41,45,42
0,0,75.1229,84,68,93,68,79
0,0,41.8602,39,40,44,45,25
0,0,111.881,130,97,114,105,102
0,0,75.1416,81,65,75,70,69
0,0,55.2968,52,56,59,63,50
0,0,87.2878,89,84,94,75,90
0,0,22.7495,21,22,24,25,24
0,0,16.275,18,14,10,18,17
0,0,127.792,149,105,113,137,145
0,0,61.9104,67,57,62,50,60
0,0,112.701,110,110,121,93,94
0,0,71.5273,76,67,75,50,73
0,0,87.1748,79,107,76,71,78
0,0,42.0184,51,43,45,47,39
0,0,276.114,285,234,282,261,298
0,0,153.605,134,154,152,159,143
0,0,118.786,123,126,115,131,132
0,0,118.304,135,123,122,116,116
0,0,22.7588,22,19,25,21,16
0,0,144.172,140,133,170,134,140
0,0,3.22809,1,6,2,2,1
0,0,161.265,161,183,169,165,163
0,0,52.7864,68,58,55,54,59
0,0,77.1066,70,76,76,93,79
0,0,28.7869,28,25,25,31,28
0,0,43.7563,35,34,37,51,43
0,0,178.395,181,175,201,192,180
0,0,81.2936,82,80,99,76,72
0,0,101.46,105,92,87,106,103
0,0,106.395,104,131,120,105,102
0,0,0.058454,0,0,0,0,0
0,0,47.3998,52,51,49,42,49
0,0,150.292,124,181,175,146,139
0,0,125.269,114,117,113,137,138
0,0,75.3484,79,75,86,69,84
0,0,120.469,128,103,117,108,118
0,0,107.685,98,103,92,91,111
0,0,161.931,168,138,161,166,155
0,0,226.343,234,234,224,226,233
0,0,20.6068,14,20,17,20,21
0,0,149.552,156,151,153,143,150
0,0,14.3343,7,14,16,10,13
0,0,166.982,170,169,148,151,160
0,0,65.6976,69,79,64,59,66
0,0,18.9277,20,14,12,20,18
0,0,47.7008,65,60,43,36,40
0,0,25.4954,25,33,26,27,25
0,0,27.9963,29,28,30,24,28
0,0,93.8774,97,103,99,93,83
0,0,41.1402,51,53,39,49,45
0,0,93.9594,96,101,100,102,85
0,0,117.271,112,106,121,108,98
0,0,87.3102,75,86,92,107,95
0,0,66.8044,82,67,84,66,62
0,0,39.1902,37,39,50,43,45
0,0,200.084,184,238,193,190,187
0,0,121.359,134,118,121,115,116
0,0,31.586,22,38,31,29,30
0,0,8.31389,7,7,9,7,9
0,0,66.8116,66,65,77,72,76
0,0,61.3289,60,61,62,76,63
0,0,118.817,105,118,110,116,129
0,0,48.9913,58,54,51,72,50
0,0,35.0222,32,25,42,37,30
0,0,0.717371,1,2,2,1,0
0,0,162.001,162,158,138,145,167
0,0,255.963,268,240,269,270,266
0,0,9.903,5,7,8,10,8
0,0,21.8423,28,22,22,26,25
0,0,99.7695,85,107,93,87,86
0,0,12.5001,18,16,9,10,9
0,0,107.981,98,103,94,100,108
0,0,83.0506,70,101,87,110,88
0,0,159.732,167,151,150,149,166
0,0,210.382,215,208,207,226,209
0,0,66.2607,70,66,69,54,65
0,0,237.765,230,244,232,241,258
0,0,184.769,193,203,218,187,169
0,0,0.150499,0,1,0,0,0
0,0,103.243,86,87,88,96,89
0,0,79.7516,87,84,89,84,64
0,0,123.158,129,116,128,102,141
0,0,38.5943,34,30,47,26,42
0,0,121.964,124,112,126,111,130
0,0,172.684,166,177,179,178,161
0,0,160.887,172,161,154,147,160
0,0,52.1563,35,54,57,39,62
0,0,84.8223,86,88,84,85,79
0,0,15.03,12,17,18,11,12
0,0,81.1048,64,115,92,69,78
0,0,71.7238,86,62,84,63,83
0,0,154.132,179,159,146,173,156
0,0,3.90567,1,9,5,7,2
0,0,63.1079,63,58,53,74,57
0,0,263.545,236,246,298,283,271
0,0,99.3862,87,110,97,95,98
0,0,216.263,233,209,229,224,243
0,0,58.5024,54,59,61,51,52
0,0,80.8603,80,92,91,79,90
0,0,82.5226,83,88,82,85,80
0,0,7.4113,6,7,2,13,8
0,0,235.78,240,220,221,241,251
0,0,2.36041,0,5,3,0,2
0,0,36.4392,34,41,37,32,44
0,0,122.801,127,124,139,114,127
0,0,127.185,136,125,139,136,125
0,0,90.5368,86,106,75,88,94
0,0,60.918,52,52,59,57,53
0,0,20.286,24,16,24,17,15
0,0,48.2097,56,36,54,46,50
0,0,154.249,193,164,140,158,157
0,0,115.719,133,118,113,119,126
0,0,7.40623,8,8,9,4,5
0,0,89.3095,88,88,92,84,100
0,0,39.2431,39,41,37,42,36
0,0,80.0918,71,72,89,83,81
# 
#  Elapsed Time: 0 seconds (Warm-up)
#                0.011 seconds (Sampling)
#                0.011 seconds (Total)
# 
