# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = code_1_model
# start_datetime = 2022-03-08 09:52:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\PIOTRK~1\AppData\Local\Temp\tmpx06grlgv\2nv8c57a.json
# init = 2 (Default)
# random
#   seed = 58755
# output
#   file = C:\Users\PIOTRK~1\AppData\Local\Temp\tmpx06grlgv\code_1-20220308105245.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,lambda,y_sim.1,y_sim.2,y_sim.3,y_sim.4,y_sim.5
0,0,189.707,169,182,206,193,198
0,0,24.7095,22,23,25,15,34
0,0,87.371,77,74,64,96,75
0,0,12.9054,20,12,12,12,18
0,0,69.9174,62,73,68,71,73
0,0,125.928,110,117,121,124,133
0,0,42.6277,44,39,42,44,36
0,0,98.4702,116,109,93,112,116
0,0,3.67774,2,3,4,2,5
0,0,34.7371,36,35,31,40,37
0,0,127.34,147,142,126,138,147
0,0,7.15364,5,7,3,7,5
0,0,363.14,361,355,374,398,391
0,0,127.332,127,132,117,144,135
0,0,142.44,131,132,145,130,162
0,0,204.187,190,211,228,207,211
0,0,225.599,244,241,217,223,246
0,0,4.66261,4,3,6,3,6
0,0,166.907,180,159,172,147,169
0,0,73.0508,63,80,83,75,58
0,0,66.4851,67,68,57,80,62
0,0,67.2558,70,79,60,66,70
0,0,10.8714,9,12,11,6,12
0,0,11.2837,7,7,11,11,11
0,0,34.0515,31,28,44,33,34
0,0,100.208,112,102,96,108,101
0,0,122.629,105,123,129,113,126
0,0,223.249,242,250,219,249,223
0,0,220.284,218,207,253,197,209
0,0,3.22482,2,3,3,2,1
0,0,286.827,260,283,291,290,319
0,0,47.616,54,47,47,65,41
0,0,141.202,138,137,151,141,137
0,0,128.032,131,140,117,125,131
0,0,2.21833,1,1,2,1,2
0,0,141.868,143,125,148,142,146
0,0,40.5906,45,40,34,40,36
0,0,308.561,289,312,282,328,305
0,0,71.3821,78,60,70,79,66
0,0,192.521,200,152,190,190,226
0,0,151.572,155,165,146,160,155
0,0,41.601,40,38,40,34,49
0,0,56.0897,48,62,57,54,56
0,0,69.6432,67,59,68,59,67
0,0,144.838,130,133,140,142,141
0,0,110.7,96,100,124,104,122
0,0,73.3005,67,77,66,86,88
0,0,208.682,242,180,228,219,216
0,0,76.7624,78,78,82,82,73
0,0,93.7104,97,90,90,103,103
0,0,55.1554,46,64,52,54,57
0,0,57.5468,60,58,52,64,67
0,0,27.8448,24,28,19,37,25
0,0,71.2776,82,62,59,57,65
0,0,22.3038,18,20,23,16,24
0,0,176.852,189,174,175,182,182
0,0,21.8098,14,24,18,16,26
0,0,35.8736,41,33,32,43,37
0,0,23.2679,37,27,24,17,12
0,0,236.971,242,255,252,205,234
0,0,98.0119,116,113,79,91,97
0,0,51.7571,48,52,58,44,39
0,0,87.4757,81,84,85,87,83
0,0,7.62087,3,10,11,9,5
0,0,80.6299,80,78,80,85,87
0,0,20.7345,13,20,23,14,17
0,0,222.052,214,213,218,218,222
0,0,31.076,31,26,32,33,24
0,0,75.6027,62,84,80,88,59
0,0,33.157,37,37,26,30,26
0,0,59.9276,62,51,55,57,53
0,0,10.8103,10,13,10,10,18
0,0,47.8451,49,56,39,47,44
0,0,182.725,190,188,213,184,189
0,0,2.14897,1,0,2,2,1
0,0,41.1821,30,53,44,40,52
0,0,137.597,153,157,119,143,129
0,0,127.925,114,151,129,126,119
0,0,169.684,162,164,144,184,156
0,0,51.9685,42,56,48,51,47
0,0,24.9589,16,22,19,19,27
0,0,92.8644,102,100,88,93,93
0,0,188.428,196,194,168,179,215
0,0,145.982,147,145,140,154,164
0,0,9.53971,13,9,13,12,11
0,0,28.7191,29,23,26,24,34
0,0,31.9933,27,30,23,37,36
0,0,36.3271,33,33,24,40,33
0,0,5.01614,6,7,9,5,4
0,0,157.687,154,166,158,137,184
0,0,97.2405,99,80,102,95,105
0,0,67.1865,66,66,62,76,91
0,0,9.81523,8,9,7,7,13
0,0,109.816,115,100,92,104,105
0,0,273.273,311,261,287,311,269
0,0,58.9257,61,52,65,62,59
0,0,36.9478,42,33,42,26,32
0,0,222.403,226,231,201,211,207
0,0,107.631,92,124,100,114,119
0,0,14.0915,18,10,20,9,19
0,0,92.3833,100,89,104,112,101
0,0,268.109,277,295,239,263,258
0,0,35.6361,42,41,37,31,41
0,0,3.69516,5,2,2,6,3
0,0,99.278,95,105,97,104,94
0,0,88.9494,81,85,80,84,83
0,0,62.9499,66,66,63,67,66
0,0,175.233,188,168,194,169,159
0,0,233.574,213,210,240,247,243
0,0,125.085,129,146,136,145,129
0,0,122.707,133,136,126,121,130
0,0,1.58206,0,0,2,2,4
0,0,304.355,290,320,287,341,322
0,0,216.801,212,243,212,227,217
0,0,19.145,17,24,19,16,24
0,0,47.3215,52,58,39,52,46
0,0,33.6547,39,26,36,42,32
0,0,27.6188,26,33,22,24,26
0,0,131.565,126,126,133,135,138
0,0,20.3432,27,23,27,19,25
0,0,112.951,120,100,111,124,121
0,0,40.0448,43,40,48,44,38
0,0,1.61965,2,2,0,2,3
0,0,14.4398,14,15,19,10,9
0,0,59.2026,53,56,46,60,58
0,0,201.937,203,234,207,229,197
0,0,5.19055,9,1,4,13,3
0,0,105.006,87,90,104,97,114
0,0,179.59,185,166,186,176,199
0,0,95.1895,75,90,84,101,90
0,0,263.631,256,278,264,243,253
0,0,99.8671,93,103,101,105,91
0,0,4.43424,3,2,5,3,3
0,0,130.847,138,139,123,137,122
0,0,160.159,168,168,169,142,172
0,0,2.00284,3,1,0,2,3
0,0,141.312,151,142,141,150,145
0,0,192.479,200,169,206,196,197
0,0,86.3685,77,89,80,80,90
0,0,27.1446,30,29,30,21,24
0,0,153.784,167,148,149,153,158
0,0,39.0345,42,42,36,40,25
0,0,138.123,140,134,141,127,137
0,0,39.7899,41,44,46,39,42
0,0,61.1639,55,55,58,60,58
0,0,78.0279,71,87,69,89,84
0,0,28.3295,27,39,22,16,18
0,0,123.962,114,112,144,121,116
0,0,67.8585,72,61,63,70,68
0,0,85.2126,85,96,83,90,105
0,0,49.1537,48,46,60,51,50
0,0,164.496,148,170,156,161,185
0,0,84.1246,87,98,79,90,84
0,0,115.442,100,116,119,113,113
0,0,122.737,125,119,118,115,120
0,0,111.822,135,102,93,87,110
0,0,172.817,170,177,174,160,160
0,0,32.0155,37,30,35,25,29
0,0,94.4243,86,120,97,85,95
0,0,159.488,142,147,169,152,146
0,0,59.9595,56,69,45,52,59
0,0,104.753,89,111,119,101,101
0,0,52.1953,53,61,59,42,55
0,0,163.557,176,159,163,178,155
0,0,76.6973,72,90,82,70,85
0,0,51.3651,55,45,59,43,38
0,0,11.9649,14,15,8,13,10
0,0,87.2079,96,82,95,98,81
0,0,78.3937,67,77,78,92,91
0,0,19.1689,15,20,24,21,19
0,0,4.92018,7,3,5,7,3
0,0,194.05,183,178,199,190,220
0,0,102.091,90,102,111,82,99
0,0,83.7147,83,100,73,80,84
0,0,95.0748,83,96,96,86,89
0,0,299.495,320,301,301,299,303
0,0,137.367,146,115,135,159,138
0,0,94.5689,100,107,92,95,83
0,0,144.46,143,149,139,141,156
0,0,209.399,219,200,192,204,199
0,0,230.679,220,239,224,234,251
0,0,166.117,139,182,160,156,166
0,0,176.342,198,177,182,176,175
0,0,75.1979,83,62,84,68,83
0,0,4.08763,6,6,3,1,3
0,0,40.0779,40,32,34,29,58
0,0,116.82,122,130,121,128,134
0,0,47.6968,45,52,49,41,42
0,0,164.403,202,159,168,175,157
0,0,88.3518,105,102,96,97,82
0,0,158.754,152,159,157,135,147
0,0,134.481,145,130,125,122,138
0,0,63.8643,59,68,68,65,66
0,0,66.8883,63,69,64,66,79
0,0,282.156,274,278,276,314,265
0,0,126.609,134,118,124,114,136
0,0,78.3676,77,76,79,72,88
0,0,147.233,143,162,156,136,155
0,0,113.575,109,106,111,112,119
0,0,50.5089,59,56,57,56,60
0,0,84.4057,89,84,78,73,98
0,0,15.5329,14,16,17,15,14
0,0,25.0804,20,22,42,24,28
0,0,195.949,205,190,225,208,211
0,0,51.4745,53,43,45,68,56
0,0,143.473,142,155,145,151,155
0,0,22.9703,24,22,22,25,21
0,0,154.347,150,176,165,153,144
0,0,251.763,204,263,258,264,285
0,0,61.9129,63,63,64,69,68
0,0,126.59,127,140,112,102,104
0,0,19.5836,9,25,23,25,21
0,0,63.2821,63,59,67,57,45
0,0,122.238,118,114,120,115,118
0,0,207.792,202,209,198,211,200
0,0,59.3576,64,67,68,59,56
0,0,110.634,106,123,91,136,106
0,0,215.266,210,212,217,208,222
0,0,92.6929,90,103,105,109,80
0,0,209.237,211,208,198,229,199
0,0,92.7494,93,108,72,90,97
0,0,47.0373,43,45,56,45,48
0,0,231.871,194,237,212,265,234
0,0,49.7813,44,56,51,41,49
0,0,83.7596,81,91,71,69,80
0,0,83.4697,80,89,84,86,86
0,0,28.2577,32,35,26,27,28
0,0,110.579,119,119,110,86,100
0,0,235.133,224,270,239,220,216
0,0,56.8852,56,63,47,62,57
0,0,93.832,98,97,99,109,99
0,0,33.874,28,30,35,29,29
0,0,239.146,221,246,247,254,243
0,0,186.493,181,165,185,212,192
0,0,114.575,126,93,114,124,112
0,0,11.1725,8,15,11,12,11
0,0,94.4981,99,96,99,88,83
0,0,33.7941,44,37,40,30,30
0,0,130.393,126,124,114,140,132
0,0,52.3911,53,57,52,42,49
0,0,67.9614,88,64,60,68,67
0,0,124.524,110,149,113,120,105
0,0,94.3525,86,97,89,93,99
0,0,12.6836,22,10,10,12,14
0,0,6.94489,3,8,8,5,7
0,0,33.5173,39,24,26,39,28
0,0,127.337,124,138,117,119,133
0,0,64.9817,71,59,58,65,65
0,0,30.5646,29,29,36,38,26
0,0,112.514,116,106,131,101,111
0,0,48.3441,49,45,58,41,54
0,0,164.622,154,166,177,169,182
0,0,156.802,177,143,165,140,145
0,0,32.2236,36,39,39,44,30
0,0,20.618,25,21,16,24,20
0,0,194.347,215,184,171,213,188
0,0,72.5132,83,74,43,64,79
0,0,129.965,131,137,120,145,117
0,0,202.853,194,200,211,198,187
0,0,263.969,268,272,267,266,262
0,0,116.8,116,112,132,127,118
0,0,56.3044,52,52,48,58,51
0,0,174.862,163,141,184,170,181
0,0,51.1391,62,68,46,46,43
0,0,45.268,36,47,47,37,48
0,0,48.5728,37,52,47,46,36
0,0,142.587,147,146,141,151,140
0,0,140.306,149,148,142,132,145
0,0,15.7129,6,9,15,13,11
0,0,195.124,197,190,183,194,194
0,0,39.0224,43,44,36,48,49
0,0,59.7513,58,63,55,56,59
0,0,57.208,62,85,58,50,62
0,0,113.905,114,113,103,130,103
0,0,105.483,106,105,106,128,117
0,0,50.6016,58,46,51,50,49
0,0,217.581,215,237,235,235,202
0,0,63.4938,57,74,57,61,60
0,0,195.82,208,216,202,193,214
0,0,217.437,202,218,205,252,218
0,0,90.5994,87,89,90,79,85
0,0,15.9266,8,9,17,17,21
0,0,56.9913,56,64,52,45,46
0,0,104.778,94,93,107,111,100
0,0,149.445,139,134,150,153,136
0,0,31.5254,31,29,37,36,29
0,0,101.686,103,92,102,108,84
0,0,230.584,215,236,235,220,249
0,0,43.5403,30,37,45,42,52
0,0,79.2959,82,94,75,75,77
0,0,3.13805,8,3,3,5,2
0,0,133.093,142,115,135,149,117
0,0,26.2206,27,39,34,25,20
0,0,148.742,140,150,144,130,165
0,0,57.8397,46,64,52,71,46
0,0,212.509,216,170,222,208,195
0,0,18.7329,19,19,14,21,18
0,0,6.98412,2,11,11,7,8
0,0,156.757,152,156,158,187,142
0,0,106.682,102,122,108,118,77
0,0,154.221,166,176,150,158,143
0,0,145.302,141,147,155,142,150
0,0,36.5956,37,49,29,32,28
0,0,158.435,152,152,160,152,172
0,0,86.0419,78,94,78,95,89
0,0,51.1855,62,63,43,41,62
0,0,157.052,142,144,130,153,165
0,0,116.919,116,119,101,106,125
0,0,2.67308,2,4,2,1,5
0,0,123.625,129,102,105,136,106
# 
#  Elapsed Time: 0 seconds (Warm-up)
#                0.032 seconds (Sampling)
#                0.032 seconds (Total)
# 
